MRID,MUSE_702,MUSE_601,MUSE_604,MUSE_47,MUSE_48
2356_20170529,1454180.504333496,633831.6223123018,518155.26414346136,3890.663553048996,3894.601471624956
236_20080410,1310912.4520909786,708984.4355732695,489145.0412704922,3598.4738568343696,3374.632812993454
236_20091022,1302681.651763916,683498.5003242543,484637.5445849545,3552.7115758754867,3310.3315499351493
236_20110319,1301145.6517028809,680297.4209804038,482085.3315724236,3428.978278833668,3287.8626342816665
236_20121215,1260544.85008955,679864.4300464371,451161.9547357619,3573.454906164382,3337.947211396215
236_20150118,1252379.4356629848,675106.0847202167,445653.2141614933,3428.2281269433056,3251.472959726804
2373_20170613,1450855.1550650597,639490.5373950005,475395.3041190162,3961.4411496812063,3598.3200080963466
2375_20170623,1364850.6410398483,626885.6199498086,472286.8674974522,4527.113329669061,3938.3228719024023
2384_20170629,1248196.4884300232,677951.957462827,472074.2753623188,4448.640127987954,4087.732919254658
2396_20171021,1188946.3559112549,631024.729811019,463422.0236821601,3885.3518613467263,3586.5896639846264
2398_20170819,1382976.0549545288,617831.5198528391,468646.11967235873,4676.5844092739135,3450.67159516868
24_20120326,1210256.4480912683,649317.3545704862,443479.2627413498,3870.8161344984414,3309.335112790976
241_20130922,1373962.8545963764,651197.1677835819,464268.0020157751,4402.520941615013,4296.360862171815
241_20150802,1374034.883080959,655833.1673985266,457339.0345039597,4311.126016132357,4111.305575060174
2411_20170902,1406911.8149619102,671249.6055188131,457814.2756984236,3261.459571862105,3245.603560480576
2413_20170923,1482786.9211406708,641784.5610502616,522192.2075273499,4183.574042571788,3584.1020220870887
2417_20170902,1449322.0413383243,621518.8028816817,441566.8916272759,3806.57030702114,3555.5616273668684
242_20140706,1399123.431746006,664224.9416349754,466549.4305872181,3499.148325211117,3188.8488067118496
242_20151004,1367624.2957305908,670502.2778163849,464312.6013435256,3661.300285692225,3283.6267469693457
242_20170610,1413210.83498621,662558.7173382151,474073.4208729735,3455.7722157877038,3282.133625886916
244_20080627,1266380.450321436,682013.5087371852,493951.1445376129,4528.553979515159,4127.461227289999
244_20091218,1264180.8502340317,653137.8169957969,486039.0665638965,4376.260104567321,4005.689692487024
244_20111119,1264846.850260496,651133.3261862228,484092.7138369644,4390.236034909524,3896.4023152843497
244_20130525,1223984.4486367702,660250.6306452925,453901.80463084334,4521.381154857857,3997.041138759612
244_20160917,1191494.092252731,662037.7838116571,463348.1013423145,4636.030181929517,4202.527515026509
2452_20171118,1422194.6657288074,638648.0279117253,460385.03499512735,3465.306518501643,3342.235047440652
2454_20171118,1230393.6266040802,638129.0395570593,472197.66533473646,4216.100393142104,3953.901625722086
2459_20171125,1225910.3625905514,678973.8936363903,489208.68450161023,4195.136992335477,3558.2376491547493
249_20121006,1272244.0,688849.0572563125,528476.990262874,3877.793882305595,3657.490229861568
2492_20180210,1295483.067117691,644732.4114831117,498971.6720021342,4612.27083425963,4065.2094171001736
25_20070813,1363066.8541634085,641585.1108691078,507590.08142520953,3906.446844718101,3517.4387638228727
25_20090227,1362925.2541577816,633256.3782663936,503832.91174013074,3672.668169903968,3424.6340151315712
250_20121006,1652983.0,664365.9735157591,511063.7253982648,3863.548505943497,3719.94146340283
2518_20180421,1656319.061460495,655893.5847427173,485517.7964922856,3885.103805626717,3353.6216050169824
253_20110115,1448512.8575587273,659689.2536952383,478112.3508194061,3987.576775296705,3480.5408692280803
253_20160407,1432127.2651381493,662784.7459572782,462699.4631489952,4072.735895616122,3641.3781661598687
2536_20180512,1714609.8251911402,618026.3107246612,497193.88429971854,3527.8444788000397,3288.651619102675
254_20101211,1473271.2585425377,643047.2597305913,444235.228381577,3524.548637073745,3313.7279816506293
254_20131006,1422304.3609964848,639990.6180526554,421971.58417386975,3604.996393181214,3369.730564308946
254_20161210,1361151.501903534,637392.8099769548,430762.2009814034,3729.139006289375,3362.2764468471137
259_20080229,1298778.051608801,642876.7041018558,476947.2103777551,2753.468260164555,2908.053570356135
259_20090820,1296896.4515340328,624351.0460820155,476908.8047433858,2598.684058341129,2678.0735916916724
26_20070817,1503303.659735918,652601.2390311578,451866.3615253765,3949.541529734912,3521.4842830150874
26_20090518,1511390.4600572586,649204.8222616737,449547.3968869989,3922.732339705215,3484.476280913257
26_20120524,1496193.659453392,640141.1582030561,445176.71242545085,3914.405194621872,3425.8213642940327
26_20131009,1492392.017433405,628382.3755263711,441097.2961194285,3816.301440027274,3448.354329208133
26_20150824,1501650.05967021,628107.5377085207,436878.6414943562,3774.480071920888,3287.671561282589
26_20180129,1520122.6375744345,609081.7914076688,437162.6638107573,3617.983544752629,3368.6945069576595
261_20171104,1377981.0431671145,634728.1245645812,463443.6829455204,3542.871325066183,3201.659816079141
262_20140629,1472590.8012878897,650646.842063232,501871.8962940508,4144.93766919119,3994.615217876694
262_20160330,1493996.4973926544,651750.3534136546,508357.5341365462,4180.883534136547,3971.839357429719
263_20091120,1289500.851240158,591039.5371604267,472080.02352538286,3074.026786179582,2750.6551372438075
263_20110917,1295600.4514825344,570478.434554358,466144.9780348941,2815.8497018062053,2476.782193028036
264_20140629,1410720.2835681438,659826.2410321931,447058.5253072064,3677.1963790220098,3396.206513473189
264_20160414,1416733.463692665,657672.0932399352,454147.7287165109,3703.9665935406265,3445.9728445464634
266_20150727,1354003.565093994,637437.7222306911,455835.5342221971,3713.3574160796647,3396.5180461069976
266_20170204,1306659.784492493,645466.566992292,452631.5045106021,3992.362787784501,3673.236420208305
269_20130922,1227952.8487944603,635075.7651271287,507857.70267391385,4267.805733249682,3675.2878449399686
269_20171028,1214483.7810173037,646105.0377739177,515112.7684339287,4274.143985518845,3646.798554255913
27_20070806,1521943.2604765892,626613.6817720925,482091.0977492459,3743.319724415472,3500.9059470813363
27_20090327,1515724.8602294922,629187.8182635793,478725.2593610661,3712.259639744629,3463.190679468991
27_20101126,1526485.260657072,625477.6659478913,476027.3994140264,3569.1797077364395,3421.9159150707783
27_20120523,1527489.660696983,622280.3219085748,473814.69831283967,3623.003390661384,3511.7856121573604
27_20130814,1521707.4744815826,617223.2053295985,471680.05690456816,3633.391373469349,3460.856028919129
27_20150420,1521547.100090623,607126.637575249,471883.2973042462,3497.303141983521,3301.066203349167
27_20180216,1536289.0,594143.5172679098,470596.51536917855,3311.8378117658854,3201.070892260506
270_20080530,1510756.8600320816,685214.4858788655,498636.7441801354,3558.6323357935576,3316.6953145602256
270_20091210,1501316.4596569538,652466.0677789171,491028.0417905247,3513.572488783844,3320.406011684146
272_20141130,1230427.0936889648,658051.147313313,500542.9550047203,4146.273669920183,3775.298629153696
272_20160601,1235549.1219837666,667898.9688458785,503174.8708022257,4083.24211871724,3756.860520792562
273_20080314,1384405.25501132,715884.3985850385,485263.9877400056,4158.594607994827,3883.420836616332
273_20091008,1366884.0543150902,688617.556427612,484192.8503077072,4093.892385893754,3839.044132494052
273_20130525,1291544.4513213634,693480.6515362539,464951.5881916255,4250.325424352426,3984.597045211919
275_20101211,1532011.2608766556,608670.3830885831,472392.7527422776,3690.7171435822406,3220.2767186036235
275_20140119,1456592.6375151873,601916.1474385433,449370.1377715496,3675.665522346376,3200.892059043302
275_20160415,1489105.555030346,592850.5198961094,458164.9839111434,3697.954986659102,3215.1120014892167
276_20091030,1636368.0650234222,671171.0935437505,483153.0022586607,3975.484732040715,3599.01440262826
276_20111119,1623070.864495039,651622.3100064397,485059.15823265386,3878.01197581769,3607.354651442192
276_20140615,1588274.8409199717,634427.2383365784,460069.2752355199,4050.489550538282,3527.56691984729
276_20170415,1591533.9430366757,648456.0134692421,472170.9200388152,4100.405570161978,3495.533751897222
277_20080215,1435966.857060194,663402.2959305188,451208.4931211502,3959.0803909951137,3372.328663866045
277_20091016,1445338.8574326038,645341.3884689182,445565.07581475016,3819.4311257678814,3213.926035888609
277_20110319,1424523.656605482,627313.1901781058,440052.44700754696,3671.6611785161017,2953.7116829794886
278_20080326,1225153.2486832142,673862.4687916581,521946.1272271908,3918.993967448316,3623.458682554965
279_20140921,1371938.0488659143,672959.4231369726,440572.0873236554,4117.566280382791,3762.34488802899
279_20160212,1378681.0461347103,680342.7890528237,453048.64048101706,4072.559903002788,3564.734585024445
279_20170819,1375216.5814151764,669597.4307469194,449825.58677293645,3995.4660239752734,3410.246297165654
28_20070727,1708498.8678896427,594795.0446321648,465871.4773460772,3199.9882001673054,2992.079362303327
28_20090202,1698746.4675021172,581823.9756093081,462323.4521644903,3225.430234907341,2989.0535750362737
28_20101119,1688352.0670890808,572970.6388241315,460657.0549269347,3206.6654346960827,2835.68829248877
280_20091106,1413026.4561486244,660269.9737244825,480562.10414752335,3975.993654471,3660.245838294317
280_20110416,1414780.856218338,648959.5448284285,479666.5942879632,3966.211585568592,3632.6616815834655
280_20121215,1358876.4539968967,651007.8355912281,465945.8476135136,4178.631698953636,3763.167864273749
280_20140608,1357071.1413030624,639740.7354024394,462762.75962935423,4079.243711374483,3562.067431786087
280_20160714,1367580.1220550537,657766.8992228337,464025.71659970185,4187.160477794557,3641.336441881871
280_20170812,1372649.3728494644,655886.2992621604,463741.1441759625,4092.9293282512153,3561.6235968807914
281_20100107,1479272.458781004,653086.3118922518,504601.3432008872,4036.90354798751,3540.4108127752534
281_20110618,1474420.8585882187,643245.3503097623,504873.2709142464,3966.390056352976,3543.913650702703
281_20130518,1420784.4564568996,646828.470245028,482351.30115448905,4030.3736443052167,3619.7272436268304
284_20080516,1308537.6519966123,649319.1513946563,481007.7967954456,3479.111337725413,3013.568735052016
284_20091026,1316906.4523291588,642991.9392904461,478059.1969178675,3350.151536965725,2995.7208803905883
284_20110610,1308092.451978922,655351.5669076588,475217.0901688597,3480.2954286715526,3057.884901708778
284_20121123,1316779.166924715,649716.0258010896,470304.9890733589,3466.4518398495243,3058.557318844674
284_20140508,1309210.0594915152,646669.4897311031,470953.2883659498,3430.124114011474,3068.368571226924
284_20151105,1319414.6445465088,640345.1339908959,464590.8423259346,3359.381181702842,2975.712018480876
284_20180307,1330596.3172388077,638735.6117108423,466972.8151895841,3359.5321194412127,2964.040174478204
287_20080528,1428139.2567491531,657389.8342682562,484566.5464542952,4195.859899371154,3816.165819130236
287_20090916,1425993.656663895,655052.8473620076,487022.4803252974,4174.495593809116,3766.5526689600856
287_20110728,1430517.6568436625,654450.7163001698,482399.3916607527,4192.482497244353,3787.029254306273
287_20121017,1423022.4565458298,646386.4040369288,480595.4368673325,4133.770487379538,3751.505246860485
288_20130601,1210470.0480997562,689515.953307393,475304.7956578849,3664.576569431709,3522.8134526258395
288_20170211,1227682.6440472603,686571.7005826598,478933.3640905239,3697.06969338274,3435.6889626974576
289_20080418,1378610.4547810557,714368.9210526773,510634.9785262028,3952.022993588326,3791.452610541745
289_20091009,1376481.6546964643,708112.2217688926,509195.6797678954,4074.074074074075,3817.262795230972
29_20070727,1197116.447569132,665475.2069222339,466285.1832954589,4136.921021213976,3861.699664293296
29_20090202,1189291.2472581863,672120.6042725281,469129.56221319054,4192.9983169807365,3843.8222699369176
29_20100922,1181976.0469675064,658064.5190765295,470719.1008954496,3992.4668521188246,3851.6416576986335
29_20120309,1191147.2923423052,659241.2325726887,462824.63734972896,3898.338039719007,3774.4440739334073
29_20130918,1185629.465045929,655957.2478289914,460314.629258517,3867.29013582721,3715.319527944778
29_20150211,1193804.7127447128,652618.1924914484,451879.8217601039,3748.787492247489,3550.4237369061725
290_20120529,1303452.051794529,676945.1303155007,496561.6777602858,4241.776452067281,3848.141703722116
290_20170818,1317242.157027483,654630.7815875898,489951.5351013708,4152.426053830655,3660.648536867182
291_20130320,1482096.0588932035,628710.0106875668,458555.6644104026,3644.8165301033137,3713.127894549342
291_20180220,1507999.0,609925.7492876322,461316.59901631234,3278.1918290396743,3449.8298738924896
292_20180220,1280849.4806239605,616413.4966412982,464900.8316339436,3814.8904010767833,3393.990874823945
294_20080314,1447405.2575147152,667147.4359771542,513626.8074758886,4611.866808271797,4156.607976812575
294_20090918,1445775.6574499607,649168.8419696667,512290.0732312816,4567.214995190125,4092.452521677638
294_20110416,1427017.2567045689,622911.3145938255,500411.7960175953,4385.547700476211,3987.517459495232
294_20130525,1393926.0553896427,628659.3205091232,475623.1421180178,4392.405335720835,3892.596881039596
294_20150111,1395414.3158669472,624658.5091718071,470660.6659288287,4395.054593987051,3985.554543679919
298_20110115,1213027.2482013702,645542.4610429181,470886.4368416471,3857.730477931575,3637.046226168712
298_20130922,1156694.9434572458,654404.3406316948,452308.5334287774,4057.463573032892,3870.538377346551
299_20101211,1576033.2626259327,633434.5545512621,491683.5279865932,3747.682472678875,3578.916992357775
3_20071015,1235178.049081564,636752.6461773121,455371.8832427391,3216.168034080918,3084.1870564404485
3_20090511,1233576.0490179062,633345.1331737972,450741.1525516061,3135.4890172960568,3035.331426681453
3_20101103,1226862.0487511158,614872.6556042978,449849.5772140633,3023.968465891029,2928.8575243181385
3_20120416,1231435.2489328384,586196.3796389773,444522.4304129036,3029.460259053826,2745.187079271406
3_20130923,1220689.3444744349,579254.8486448174,443275.6381710172,2942.2566682690376,2641.423927222896
3_20150302,1216714.0370339155,584287.0626525631,439964.8494711147,3016.761594792514,2586.601573094657
306_20130325,1388541.4045972824,645576.8172798958,493547.9583868196,4184.965325783784,4239.966043512931
306_20140529,1383378.028869629,642243.4314069505,494476.7220216506,4210.414200693931,4206.470942252635
306_20180404,1366147.0,624205.2941594133,502442.277441593,3933.646964784903,4071.816576107842
307_20120319,1590986.4632201197,630341.4787203711,471360.43149080337,3810.609569007,3433.107913430309
307_20130925,1595197.2633874416,622313.5697580212,467418.2652777977,3779.036221979326,3433.727190594366
31_20070806,1341421.2533032894,639957.847691687,504147.30585739965,4754.936033514306,4142.179950637428
31_20090220,1335608.4530723095,634859.4752773342,503490.4542379338,4721.668417179766,4119.093590606349
31_20100929,1333231.252977848,640550.3561572817,500097.0094309224,4829.193916253985,4130.299380932579
31_20120222,1336196.4530956745,634242.3464095548,500640.046627876,4837.740918924793,4155.808232981319
31_20130815,1341017.650514603,617041.8930624458,495076.6792660839,4655.28781793842,4020.592172612016
31_20150330,1337903.388619423,618004.4128726725,496717.6030567216,4645.588921178201,4026.091558138701
31_20171018,1357378.197405219,606530.7334265519,492660.17966939294,4424.694006550845,3968.529124446913
310_20080228,1431754.8568928242,649921.6597702344,496874.26925336657,3799.33770782539,3625.5509672466255
310_20091015,1414921.256223917,630147.86689181,489498.37206481886,3535.2781483520075,3591.066414157905
310_20110319,1407780.0559401512,606233.942803563,483489.0764181903,3365.494608532584,3463.0098452883267
311_20121201,1451025.0,633328.3024069193,566452.5628435072,4230.795472166227,3779.431780982409
313_20121018,1443100.8573436737,651268.6681346168,507568.7602695529,4054.851885606328,3411.545472083447
314_20080208,1533093.6609196663,668933.8654860995,486299.0361449555,3964.579853441434,3485.517126938629
314_20090629,1536531.66105628,668244.5684813772,485792.7920258849,3986.979506311488,3593.8655605911395
314_20110601,1530250.8608067036,664829.804369323,482875.0267603193,4013.436228884834,3557.032611909107
314_20120919,1532486.4608955383,662237.430622549,481739.5025495822,3973.988937193831,3606.7112895749024
315_20080423,1405341.655843258,665012.4325644384,506814.9323979308,4211.420198477011,3795.0402948293854
315_20091106,1395373.2554471493,633897.9507417801,500546.9160508458,4230.438136550136,3812.31343700739
315_20110319,1391185.255280733,634773.8029415493,499488.1141633767,4109.957466482536,3615.331732971282
315_20130601,1338070.8531701565,634063.0764829484,467265.929426156,4252.582150361551,3704.978839684716
315_20161126,1309005.971403122,619913.9928862161,473006.15122291073,4252.612665468812,3764.9517802794176
316_20130915,1255986.0499083996,649715.4458728044,461300.3711824813,3419.741939798692,3145.1242290917253
316_20160518,1265990.0520586967,650810.5684614421,469874.8800934229,3399.5078617007966,3158.234975184552
316_20170325,1268041.4492263794,648535.7678214523,469129.4345436377,3376.3949033977347,3146.339940039974
317_20080416,1299952.8516554832,700422.7107322665,512746.21663186536,3962.78387953778,3668.4131916174183
317_20091023,1295251.2514686584,679960.6439276027,520502.9572641971,3906.95179437008,3535.996724033145
317_20110618,1289676.05124712,660492.0026425242,508971.0531947559,3774.817861230262,3495.3988443609087
317_20121208,1240882.8493082523,664305.4573727672,487542.1466072381,3858.253172660625,3566.464133437904
317_20140608,1244961.5491333008,670979.2821726827,482265.1099218864,3867.681191829307,3648.5217800328496
317_20160518,1245973.49706316,676382.9719611946,480987.51722749736,3751.5927308869896,3608.3601156108334
317_20170325,1259587.5966949463,665042.0469885934,485258.5363437078,3708.309079424842,3529.84159617552
318_20111006,1599713.0,625988.4304247074,502438.3998879799,3851.859677329621,3731.181780731919
319_20110818,1313659.0,687283.5644562249,498435.3778263613,4413.032605874128,4044.009899068175
324_20120619,1640966.1782335043,626741.4817453726,513955.3736385525,3677.455574430445,3433.122932875067
324_20131106,1635931.9686889648,623577.5641702018,516566.7521084016,3627.937290391332,3407.860212113916
326_20130915,1491222.0592558384,653845.9625729771,454293.7107955757,4086.256774645224,3689.253511549589
327_20141130,1506170.1455612185,660380.5321650145,457650.3122766677,4000.1450040911873,3793.928471553304
327_20160512,1506965.6131403446,655740.3452444087,469693.2010199028,4095.943163195589,3797.60090332424
329_20120606,1285777.2510921955,616041.3110451795,471187.68321603467,3867.674741782636,3804.948477854484
329_20151119,1281842.377538681,610528.7665359487,471642.9835901978,3768.4316557807833,3830.0117112571297
33_20071112,1345542.0534670353,655281.1105116005,489708.5397557266,4060.626870064256,3590.032864080051
33_20090602,1357303.2539343834,649603.0186917705,487887.49927061255,4067.162001828332,3495.711201447105
33_20110119,1353468.0537819862,646733.6619705822,486632.8454015906,3943.026358953444,3269.795813421522
33_20120518,1346635.2535104752,639927.9181176906,484950.38299904834,3983.4217908458063,3170.4265565017167
33_20131113,1345035.5198296309,617215.4670106873,486927.9474833232,3687.0696954043447,2799.111042116655
33_20150623,1335913.4025878906,608867.2677819458,485694.210896966,3623.605901205824,2635.81684128832
330_20120426,1319289.0,703079.6209170243,511083.20466554334,3274.5137721909305,3304.863452965954
330_20180327,1313595.622231722,645614.2947189563,495591.03047798265,3125.393954342404,2932.710314524012
331_20080526,1469156.4583790302,645522.2466444008,446478.093142432,4249.246710561244,3675.750246876371
331_20100531,1470747.6584422588,644376.9903143136,448608.57702572487,4385.82663673903,3702.109049846486
331_20110711,1468960.8583712578,634719.663043425,441943.1206060774,4141.172453342527,3672.73517441718
332_20101211,1517826.0603129864,671352.8665341086,453389.0999363563,3578.236240517688,3149.752343153958
332_20140202,1447791.5993413923,658523.530318628,432765.80913495895,3510.7411109619184,3202.57342397674
333_20140914,1359803.1646996737,649387.2702804068,467907.534140799,4333.5054161978505,3999.091049484856
333_20160624,1377665.2653195858,664294.6847447943,475024.153916105,4415.602401977608,4081.785351560118
335_20080307,1278553.2508051395,723909.8099320389,482603.4082899327,4090.8489376898815,3960.6611598172058
335_20091119,1268158.8503921032,698898.2767773247,480617.392711386,3921.407949856122,3853.750807864126
335_20110618,1259323.250041008,689813.023376366,481786.0927202802,4033.40460971417,3839.910199383288
335_20130707,1200955.247721672,684655.2444254373,457718.9956794392,4147.988201391692,3733.618040040128
336_20140224,1367770.168340087,640883.650848656,477464.6512467848,3745.974261770774,3433.8928287299827
338_20121006,1426965.0,687056.1926886785,476912.1877551306,4480.509332744671,4204.924437530002
338_20150519,1424874.88758564,679540.8429669472,468896.4692968912,4543.292309765368,4126.798758063883
340_20080416,1422098.4565091133,698561.5678915046,506823.2999910554,3746.702759809026,3279.722415832829
342_20080317,1559815.2619814873,659585.3354935893,482536.96207089146,3960.469163270111,3659.0334547323296
342_20110614,1554151.26175642,658423.8830816462,479931.9757305468,3868.905419241063,3631.51538923626
342_20120807,1589925.0,664000.1069232826,488089.2180448763,3950.22406717298,3616.541660770162
342_20140414,1554697.2617781162,644232.3945781854,474810.8917929485,3865.33917987374,3591.6087068272845
342_20151105,1563692.5475537777,647247.909751933,469603.4073249813,3781.6549316040905,3544.615620743242
349_20080410,1160022.0460951328,683212.4425226419,495870.2162545193,4039.919932553004,3738.146345500344
349_20091105,1151426.4457535744,648471.8745375301,485822.2323198426,3888.258945599997,3725.813477960901
350_20101211,1382845.2549493313,618821.8898254122,462786.15133494337,4198.031710273862,3824.5148480827793
350_20130901,1304033.404096961,617500.4486079351,438518.6827950805,4360.947644003147,3777.9965859785866
352_20140713,1179981.178005695,666116.5055455103,485325.8152500006,3248.8167612105144,3232.8199015984665
352_20160218,1177195.8062286377,656003.3292592551,484082.4608383902,3281.277554819118,3173.407923963225
353_20080424,1248249.649600983,740791.2167566486,489633.0733853229,4825.2849430113965,4313.887222555487
354_20080314,1294285.251430273,594664.505164704,479656.8515192788,3628.792170380995,3334.458278592693
354_20091001,1293682.8514063358,598258.8498509835,482064.8585572909,3606.605885152064,3203.3663893498465
355_20110219,1580731.2628126144,641400.2836155824,515710.4054123813,3611.703242145154,2986.4128701957675
355_20130908,1518987.8184387684,630629.4328902484,506721.6006673924,3509.980076187648,2925.924814073385
355_20160129,1519486.596359253,636179.3238848428,498485.38263859606,3533.6833476276897,3078.5620983167414
357_20120418,1235329.249087572,666687.6780699429,482457.83876880753,4485.414899931128,3326.902658821632
357_20131002,1225735.0562870502,655263.253218464,476279.8081159137,4444.906750208038,3203.132801409761
357_20160113,1243579.743569374,634900.262082222,466890.6202355266,4421.161113019581,3086.80942878427
357_20180514,1261125.9932341576,640332.947700037,459384.44837919046,4260.079658781932,3009.3828624986018
359_20140817,1203450.7785639763,685469.6882372532,465175.8439211947,4234.911923484213,4065.2302672907376
359_20160804,1195812.379756451,685820.4851340881,475417.7287086505,4270.592910443266,4253.372777739867
36_20070823,1538604.06113863,506872.247829851,437556.5564628714,3645.904989198,3157.4050242947505
360_20141116,1215482.908859253,661509.7368460024,442464.8609691925,4322.87331980788,3852.750257921523
360_20160510,1223089.1270982027,670857.9619540422,449515.7180686413,4451.734182592733,3809.157991093373
361_20070730,1497793.2595169544,676135.4825218862,469055.1138835455,3343.1103839969364,3047.5235165976183
362_20080417,1382227.2549247742,697297.8132683252,472359.9911794531,4514.0017502187775,3947.88931949827
362_20091008,1372908.0545544624,668844.88108453,471686.6417851743,4259.664886503684,3882.194582594026
362_20110416,1366842.0543134212,650039.9460947205,467957.2006127994,4262.248306680655,3765.090624958847
362_20121201,1333794.0530002117,655071.6017615914,435574.9418575882,4407.739126131921,3988.3220347369984
362_20160413,1348985.1155358553,659070.4128879025,438220.5745648954,4182.554896789143,3935.773981345989
362_20170422,1323164.1556870935,656300.6615969928,435538.2878287013,4244.731937585875,3864.742185764102
363_20140119,1335956.6962509155,658517.0211256156,475733.2795589302,4237.491837279135,3671.0371842812274
363_20150927,1336823.7970852852,653841.1090624781,474468.22414638137,4219.315237939646,3509.463906457862
363_20170408,1347790.3380525112,650282.650213016,480319.47505019343,4182.459233142354,3604.42681553303
364_20130608,1116038.4443473816,645705.8144235897,447216.34309357096,3659.443976121252,3776.30017031672
365_20070723,1400228.4556400776,629436.4262287496,452691.52089759073,3291.7315489387306,2752.5052341460864
365_20090210,1400254.8556411266,628349.8031929617,448244.2566881399,3013.4829746700384,2659.316004487184
365_20100707,1397473.2555305958,617942.5294166643,455481.1813206865,2916.334996621044,2561.463074926947
365_20120203,1390310.4552459717,594513.090026515,450164.29424681,2814.1053968955425,2417.9089791747238
366_20070720,1534256.4609658718,650307.8807427494,496049.155799513,3841.900219546094,3881.046218871891
366_20100806,1522084.860482216,635036.8258062887,497417.23457195016,3497.198053616987,3786.940123178419
366_20120131,1527342.0606911182,630612.9393416799,493711.9702070656,3273.938646354255,3670.541371873491
366_20130730,1523914.2661037445,628285.2886147876,491760.9659760238,3066.2289515626085,3659.6562954750193
367_20070702,1281841.250935793,669756.6469231914,460971.75531571306,4156.66152718449,3895.615151081117
367_20081128,1281134.4509077072,667508.8889971264,466447.20179241145,4205.8350786615365,3798.645950026789
367_20100521,1272871.2505793571,664877.7535386141,467196.92927296966,4172.47243868822,3761.291794487926
367_20111108,1269522.050446272,671319.4666969143,465173.24788384914,4121.302348442958,3745.532570526545
367_20130906,1276987.8953118324,651575.777566029,461899.7532312053,3934.618485670307,3583.889173935352
367_20141118,1269301.681187868,649811.2212194611,466054.005403944,3924.656770150869,3504.206113755099
367_20171117,1309077.303997815,633793.9305605526,467876.3836975959,3722.789158517832,3256.34814599227
370_20070720,1191032.4473273754,610572.4982796438,479595.2654184722,3934.7342691936847,3684.040837176218
371_20070823,1158007.246015072,632828.1171308778,490061.6576477244,4003.975104818,3689.821617689423
373_20070823,1251576.049733162,625916.0098947247,461966.03961725056,2972.4826938196325,2340.418799976989
373_20090406,1259977.2500669956,612343.8900322958,460977.6938820798,2855.9659650984163,2565.875001547647
374_20081212,1337172.0531344414,627020.4341700245,506521.91041990113,4023.162315693119,3553.472552521291
374_20120222,1322931.6525685787,573967.4704270425,486846.45827494026,3856.335429586836,3249.283636432904
374_20130917,1310477.5880141258,560166.8212664607,480872.162605408,3803.933275156196,3251.348131570682
378_20090303,1401138.0556762218,581216.0087014984,458008.076292271,3034.853097981784,2880.5385336776258
379_20090526,1659597.6659464836,637241.1818382962,482902.2890850168,3676.852750329357,3379.064901033841
379_20101210,1655919.665800333,630431.6006646699,484867.1131134628,3630.096533672287,3332.683543331452
379_20120702,1637473.265067339,630627.4838574458,480964.68388001714,3636.40760654892,3354.5074203351846
379_20130823,1628456.141163826,631676.6700047972,477895.3492399305,3732.4130999147415,3457.3820950932427
379_20141021,1627149.2043676376,625799.2737227462,474921.9959939703,3661.59373902988,3307.24595783344
38_20070713,1342276.853337288,647588.6583154831,456515.2820938275,3192.2268193862847,2799.750394255492
38_20090213,1336374.0531027317,641163.9526060818,457668.8262417557,3142.123387614545,2738.924881807039
38_20100714,1339324.853219986,631655.1683355673,456778.36474020337,3145.450603169597,2753.3903650555862
38_20120208,1341336.053299904,621654.3058562507,450853.3700728229,2996.1709817674314,2713.440927552828
38_20130719,1332476.0037626028,624590.7882898906,450049.27093249134,2994.215551098668,2704.452755831054
38_20150202,1330921.6797142029,623408.6433733897,451619.73088186496,2975.771433517506,2658.5964886971824
380_20070831,1565164.8621940613,655600.856855457,481537.8393380684,3231.0028950306064,3098.3421042947043
380_20090227,1573975.2625441551,648036.7873648835,476625.9646276511,3108.2548187544503,2987.238934895544
380_20110624,1559846.461982727,642374.149146993,467287.5098471234,2992.2946259324,2740.369821028532
382_20070817,1378966.8547952175,723560.9182179004,467412.81951095554,4433.832634694324,4011.977663276592
382_20091127,1382906.4549517632,719652.0024782588,469008.4621779175,4447.2597711602175,3944.709490099981
382_20121215,1354056.4573454857,695254.1431078183,447434.1976993566,4256.872684733866,3765.1589003704416
382_20140615,1361663.5652900934,687355.0497613061,444738.8379657659,4186.471164175738,3606.7671498708487
382_20160204,1372773.0273923874,688593.1960111051,442826.790072519,4143.836933641965,3560.074686881543
388_20080319,1683811.2669086456,676231.7841810293,520604.5214570374,3773.7888903459007,3575.061146997953
388_20090924,1679691.6667449474,650671.3875332829,518329.1932876249,3624.6939616772506,3489.84063503086
388_20110416,1676407.266614437,649194.6920771993,513023.85959688073,3560.142189797323,3469.040218868065
39_20070810,1412571.6561305523,677365.9275041351,464723.9120480689,4125.480081859214,3814.489828338613
39_20090213,1418052.0563483238,686221.145627946,461018.32090783695,4070.812635925904,3867.514026283945
39_20100818,1409481.6560077667,685855.0122257716,463822.7756928505,4155.221323925051,3793.633063390115
39_20120208,1407951.65594697,683772.7234373682,459221.28573169705,4107.328689423698,3811.162258702643
39_20130719,1402756.8015772104,688096.4785087663,454137.06997215486,4192.264096872019,3917.020612251008
39_20150202,1400897.273166418,680705.6451267502,451001.941042338,4102.289333518357,3808.306222128568
39_20180205,1445032.0,666621.5488653538,455737.3400727458,4077.1415442703,3807.971034551484
390_20080320,1491184.8592543602,694405.9488803803,503409.2434418592,3766.446653694432,3521.3341766895683
