MRID,MUSE_702,MUSE_601,MUSE_604,MUSE_47,MUSE_48
JHU181705_19990420,1331588.671875,714733.8309180146,538675.2533906427,4017.07664159382,3816.9778991084136
JHU181705_20010507,1379234.1796875,716420.6486870899,539254.184451035,3978.545328950806,3830.9217963603273
JHU181705_20030422,1381001.9547320604,703463.0007471511,537112.5219722243,3955.1785716558634,3773.163911202301
JHU181705_20050516,1350059.765625,699587.2187950013,544535.9059624964,3960.2543637391054,3816.888314840228
JHU181705_20171017,1345139.655216217,635636.4919367428,488384.4403269016,3862.8340807654954,3503.0853321605173
JHU181705_20191023,1356318.053895235,623569.1452889367,488640.42503306735,3666.520683202612,3403.361158666331
JHU187960_19970425,1608677.9296875,692985.7325339094,517237.2341855349,3407.9651732649736,3518.9076433712607
JHU194147_19990401,1220574.0234375,659645.9385544615,480451.87659046816,4633.690059060646,4267.628544394855
JHU194623_20020730,1754180.859375,624990.0193800392,540380.8668709554,3826.004525349372,3366.024206009616
JHU197780_19990416,1486936.669921875,650346.4764081644,536158.871287357,3899.991931687102,3869.562865900207
JHU197780_20151208,1481510.7647497654,603598.6557437067,495465.9861686428,3815.3842664666536,3764.419813605533
JHU197780_20180105,1477326.766571045,595193.3142935121,490495.0272275941,3827.337089311707,3733.250805780828
JHU197780_20200304,1490220.0592160225,587285.1149494705,488816.2257921649,3614.583081692636,3615.734589523695
JHU198849_20011103,1560380.2734375,658365.1483694067,572524.8427648158,3922.6277849187154,3610.1063104734462
JHU199649_20020716,1391415.8203125,649558.3789499482,535284.6211473279,4153.2743528294095,3687.182668170868
JHU199649_20040804,1392083.7890625,640855.6571764816,532550.3667571195,4163.921302218221,3634.854111606799
JHU199649_20150810,1372065.3017390966,607188.232197035,462178.53735074005,3883.317255427059,3455.5895577278466
JHU199649_20170823,1371876.2668662071,603891.9387485546,449313.0643042209,3790.077517752458,3407.3172139794374
JHU199649_20190814,1384893.6550307274,596077.6394663099,443335.71041125467,3686.2759709482375,3343.049603233057
JHU204670_19960712,1415344.921875,711119.4102144381,513671.0946950597,3909.006003671256,3758.044844965188
JHU204670_19980507,1419176.953125,705796.7508676491,515047.1911949405,3912.620733903592,3792.177904611856
JHU204670_20000505,1436751.5625,645901.4353668921,578108.0366843172,3821.022032123247,3665.311885209799
JHU204670_20020516,1453206.4453125,691440.0523519045,521200.5980309975,3736.24220255397,3668.782273896745
JHU204670_20151029,1420453.0476064682,650571.7418705162,467763.264161336,3749.81836859517,3564.9851822565547
JHU204670_20170927,1414331.8741190434,641863.577164723,461755.7556963046,3768.474013990998,3550.0820878743275
JHU204670_20191107,1426642.9984139204,632690.1618260717,447745.1678864534,3692.669251195886,3495.4061381026845
JHU208756_20020605,1292306.8359375,704425.4392467685,537086.1518079271,4265.614224562998,4039.982099597513
JHU208756_20040924,1314553.7109375,662628.0797234684,577187.762006325,4097.815694638523,4055.747591380452
JHU208756_20150518,1262234.091533661,648780.5362670459,488465.2388521711,4274.240776374132,4093.428428009705
JHU208756_20180925,1281619.7060519457,642810.7844927271,474449.3944373441,4097.133467226584,4035.542571967623
JHU210112_19990806,1268875.1953125,682522.1064239197,547604.4851485561,4399.853709016706,4193.827240877247
JHU210112_20010815,1312120.8984375,691088.7921645226,530845.4808152176,4344.879972027635,4137.980925740604
JHU210112_20030725,1283552.4859786034,669958.6096570162,546975.6561232232,4169.809976962754,4118.886980532021
JHU212622_19980806,1401419.53125,702458.7207056237,500060.19426730816,3913.7687958136194,3967.578632602992
JHU212622_20000801,1397135.7421875,671981.1654284331,521686.4679202079,3745.852808515189,3774.6393814912894
JHU212622_20150304,1393658.1768798828,638319.2867044955,471186.9516174862,3754.2471391546183,3713.614093699682
JHU212622_20170518,1387651.2710113523,629572.5190443619,457845.74088598986,3699.9634202973257,3676.467663283405
JHU212622_20190613,1393080.889380455,618944.5054121523,452218.3794381285,3588.223335911779,3500.7657812088146
JHU213439_19960327,1496631.4453125,586251.3433487938,526848.9118727956,4316.451280629821,4009.093076600538
JHU218821_19980902,1316466.2109375,730318.2303120614,494958.80083800334,4450.831393881614,4215.974138863408
JHU218821_20030826,1353086.71875,712759.57576167,509759.6770924812,4114.8753631020745,3947.6795244207256
JHU233569_19951025,1401583.0078125,690660.1659256659,531048.3166007187,4953.514476167782,4325.8062695570925
JHU233569_19971023,1437365.0390625,694683.2521912043,525829.0866710448,4784.731827403904,4239.104513752582
JHU233569_19991018,1438117.3828125,674958.447873135,551489.202802981,4666.867938919168,4055.106224079577
JHU233569_20011024,1468687.5,685923.1735924933,534656.5851206435,4684.400134048257,4146.986307927997
JHU235333_20000419,1529006.8359375,692187.1734294435,541359.3152724367,3720.349261641576,3593.7620353285392
JHU235333_20020502,1537133.203125,698081.2000118931,531352.6893229863,3792.257604138792,3712.127969553712
JHU235333_20040623,1519324.8046875,701818.0387746767,528434.9210426146,3763.911112345212,3653.061862003616
JHU235333_20180918,1510504.7104073763,634412.9467814575,474513.4827881245,3760.3088135639,3562.636990736069
JHU241075_20030507,1596512.109375,660397.1315888567,513340.96349194815,3714.191654610356,3736.234335053147
JHU241075_20050531,1561563.28125,647721.9605653589,510590.33765742567,3723.2708508751,3760.29429643071
JHU241075_20150715,1550588.185836792,615233.0213998929,467490.4655475036,3548.008135240637,3438.4470605716338
JHU241075_20170810,1557892.4357181787,610905.4622285658,447756.2598065231,3621.69485989911,3410.2090286641246
JHU241075_20191024,1569489.6623659134,595297.9567370182,438454.84544784494,3465.916562938678,3202.41943622946
JHU242874_20040720,1394940.234375,638218.9005073302,565085.0338850203,3661.64881055892,3333.686171030513
JHU242874_20150804,1391286.2243671415,598052.8343157398,492174.1886737774,3557.1218856682526,3369.645281430536
JHU242874_20181113,1403235.4743041992,588600.3860260948,480103.4248912431,3468.146005775853,3309.168932168357
JHU242874_20191204,1395124.8554372787,581478.8526445805,480502.2088346504,3344.363170950729,3234.8933944834184
JHU243044_20010724,1480863.8671875,684416.4440018185,538825.6471920488,3905.800602293082,3720.780060941519
JHU243044_20030915,1503279.4921875,695908.5078443731,527142.5598018707,4187.002089572135,3718.806967734995
JHU243044_20180501,1475309.7379760742,658053.5193716732,470012.3065760877,4097.764481578365,3791.856999700673
JHU243562_20010111,1380083.203125,704632.639336453,535551.0409953204,3406.002185669852,3429.680275730658
JHU243562_20030123,1399255.6640625,717451.2355829809,517635.564890876,3361.129919939298,3402.447925368803
JHU243562_20150225,1324919.0305480957,691834.5859349952,487248.2071402823,3544.880817170877,3480.1223075404264
JHU243562_20170920,1312644.704157114,680694.2232623621,471371.7260734821,3511.367895636594,3440.774497883661
JHU243562_20191031,1318437.6523900032,676142.5068581175,465874.72626690863,3426.9562700578326,3412.639323999861
JHU246137_20001128,1233826.171875,629305.1245886225,514861.9338661652,4166.274878545682,3832.157968970381
JHU247295_20020531,1479803.90625,668163.0682169143,519862.25476454064,3969.7497398567903,3582.4570823097865
JHU257238_19960314,1214922.65625,707152.2926806683,527782.627945066,4642.830272760419,4344.894640283815
JHU257238_19980313,1233219.7265625,707357.393826659,533078.6598533279,4722.7412998082855,4429.226087390334
JHU257238_20000330,1252362.3046875,699136.5349390488,553387.750805314,4393.638896491708,4116.65298159182
JHU257238_20020327,1264946.484375,678869.1576317304,545392.502091399,4564.544325152096,4188.967974497439
JHU257238_20040406,1266716.6015625,642455.312848224,598643.7392193677,4581.978599013906,4252.568270977393
JHU260823_20010818,1381047.5065209866,677355.7761454858,510909.4264647671,3745.766357673887,3547.3754281372226
JHU260823_20030917,1379427.5390625,633021.2006254293,542916.0449116332,3701.0045352543066,3555.2239528710747
JHU260823_20050628,1324669.921875,662419.8569513926,516030.77270133625,3652.848365822264,3544.686102522592
JHU260823_20150527,1343134.987654686,615000.2412269338,462992.84002723184,3702.511797783929,3413.7720923666857
JHU260823_20171004,1341975.6542003157,618155.9180841227,457402.1074506535,3722.313331270711,3478.080474426772
JHU261833_20150924,1359794.733210802,633812.6671196731,486074.0577318496,3650.8114404723033,3633.1441884271567
JHU261833_20180801,1361328.137954712,618586.4340473695,478068.7967575276,3654.2779143597354,3615.201468914701
JHU263076_20040322,1581939.84375,677196.5602457031,534850.9024965886,3678.490312773627,3622.87598839044
JHU263076_20040902,1620980.859375,635851.7412417395,583490.4539135377,3679.835776515521,3636.415885347196
JHU265499_19980929,1244063.671875,670481.5933669995,517751.5139868934,4259.283855233746,3899.628956641902
JHU268713_20040728,1328373.6328125,640351.8870658478,558137.4413289983,4015.445343834897,3790.262499387982
JHU268713_20150224,1286399.885803223,608140.4193513179,447181.0624922456,3545.689368081202,3665.7465701607007
JHU268713_20170207,1281528.7416894436,602841.233738568,433083.6254062724,3430.5827756402277,3581.8926326454366
JHU268713_20190213,1289534.3176879885,590692.1824937813,424532.3520078614,3308.1860150883904,3459.8888331576086
JHU271149_20011207,1440404.296875,722695.9593864027,536525.2919712482,3664.742564953687,3518.15286235554
JHU271149_20021104,1436479.1015625,715282.606274864,538799.7998034746,3538.2655589778237,3461.270660562875
JHU272068_20020311,1358789.0625,675361.4359637775,557687.0504527814,4079.107373868046,3707.2703751617073
JHU272068_20040329,1381158.984375,640197.2952403255,586921.2295380323,3931.141390255637,3609.006192998577
JHU272068_20150302,1342120.9868011477,630278.7550841039,493551.0359546402,3610.6816923975134,3297.432041321952
JHU272068_20170509,1340692.1739709375,612572.2632859367,478373.688949674,3405.938236752552,3244.6649493302216
JHU272068_20190320,1358058.146270752,610933.9959247798,469323.6654360892,3300.433500218252,3105.8443887965022
JHU272232_20040810,1324531.221898675,710351.3693930664,514194.15030211984,3806.961827927736,3328.719364997631
JHU272232_20151117,1305984.8303222656,681855.566377536,466182.2074389885,3933.971625992355,3349.263084386945
JHU272232_20170928,1305138.8960130217,680005.9120076275,463993.2991117276,3897.070384151773,3300.15069643082
JHU272232_20190918,1316476.852312088,668289.8263000153,452772.59120707633,3817.890296281713,3219.593387441389
JHU274269_20030616,1433803.6584079266,681749.9011840726,525350.5080734454,4135.6368287575215,3723.126364089433
JHU274269_20050627,1398665.0390625,671019.9764982373,536422.7552360544,4129.950922789798,4065.251952719984
JHU274269_20160418,1412995.2065582275,613120.1555160556,466578.73170168296,4012.504469218233,3531.5868633434075
JHU274269_20180509,1409413.6364542246,607834.6489207812,457660.5843983901,4011.7683419511336,3522.320428911876
JHU275781_19980910,1261012.5,703085.5924926399,524148.2151619235,4413.334151128557,4162.16879293425
JHU275781_20000406,1275254.296875,645847.3999211554,593216.6792101208,4141.310970146579,3961.939576389636
JHU275781_20020917,1265257.6171875,643192.1627250132,581120.0890258421,4118.40381444058,3917.748346394995
JHU275781_20170612,1272993.1364471912,612674.9708248416,477082.74810196506,4120.823804666895,3380.773994800317
JHU275781_20190625,1284172.5958862305,601510.6938879254,472361.654132528,3948.674197117397,3232.4341397045628
JHU284424_19960426,1422337.5,625331.6311397611,541995.4347267263,4170.786205805583,3677.714446729416
JHU284424_19980423,1457593.9453125,633230.3074375701,543021.6025151681,4187.171147442925,3773.282730891729
JHU284424_20000412,1482802.734375,556895.619702448,600435.5639855373,4000.711279710746,3570.1262521486574
JHU284424_20020508,1509199.8046875,593607.7207719374,548056.1563628698,4053.9876328813007,3607.615946105546
JHU284424_20040406,1491238.4765625,585094.6249715624,550481.959665185,3883.684662797976,3590.385560659587
JHU284424_20150316,1472251.0558624268,536023.1530574735,491862.4493531962,3566.6108882783064,3392.942580319657
JHU284424_20170322,1467353.8683166504,539646.9572243331,483923.877860448,3668.561773898878,3328.25209069691
JHU284424_20190507,1487084.2181396484,538957.126948775,480123.8501016752,3556.4216778025243,3252.937284141893
JHU284496_19980810,1885705.6640625,712993.1475627752,510416.35710603616,3944.388151277503,3433.84382483638
JHU284496_20010925,1915776.5625,692559.3193279161,534844.7512717183,3738.1453098735255,3204.1245513201648
JHU284496_20030908,1894737.132408142,682811.2188298847,536594.1976559109,3871.726233540732,3250.976703805527
JHU284496_20180501,1885488.8528951409,611611.5878421596,472538.999626408,3927.138750268101,3194.4975697429977
JHU288251_20001004,1287513.66502285,651760.8317234506,530678.7584220192,4070.625499177424,3871.4869855486
JHU288251_20021030,1292135.7227396965,666981.4276276808,525363.4041857646,3983.286908077994,3843.0440438327055
JHU288251_20041019,1300979.6995987892,670201.5230086176,519270.8825937626,4098.057866761066,3870.0659628111343
JHU288251_20160511,1267235.043246746,620420.91607246,463272.9846689961,4140.924026779543,3879.5772847362296
JHU288251_20180620,1261751.6001648903,609154.7688339554,456158.8641231364,4069.191936484024,3700.6254208466007
JHU292216_20020606,1312481.25,710380.5232931898,541018.8627694681,4108.116723096045,4133.014400205717
JHU299967_20000802,1274559.9609375,650758.9338048196,530230.6356651584,3478.9396524259982,3220.583022909101
JHU299967_20020826,1295254.0855407715,654187.9432624114,526855.1418439717,3430.673758865248,3196.631205673759
JHU299967_20160804,1275633.800570488,618854.3322715805,460236.5802401079,3434.3503709236493,3130.33032242042
JHU299967_20180920,1286781.7294335363,614703.5531470639,458424.8874166875,3388.578190964053,3127.200258878672
JHU300470_19961121,1230686.71875,719906.0737812158,505015.1401751689,4620.124435100068,4279.02771509047
JHU300470_19981119,1237659.9609375,716049.0050291794,501290.358774647,4677.364147532066,4265.0736907587225
JHU300470_20001128,1263313.4765625,694438.9683936634,508453.50883906026,4532.639473482819,4124.741715772557
JHU300470_20030116,1236229.1015625,689694.0892422189,520174.6822375821,4503.844146758674,3914.1760643388025
JHU300470_20041215,1235645.8875160215,678853.4274798003,492616.53345965873,4598.5171718077,3968.3952103091674
JHU300470_20161209,1230323.048895836,626372.5005388818,453651.8442441071,4505.052810427682,3757.4650994712606
JHU300470_20190218,1245674.153187275,606574.2442633373,436043.5138623972,4234.649249561683,3671.223243357802
JHU306748_19980611,1429697.4609375,715273.3976853441,534895.9781837586,4020.9678866991503,3883.829497909236
JHU306748_20000705,1417997.4609375,687701.4391030925,565809.4071648963,3820.149922584212,3694.2888346475625
JHU306748_20040706,1473484.5703125,646853.7868819408,594300.6910834371,3732.590196946253,3608.056794580131
JHU306748_20150318,1427585.5002615452,643650.6128610887,521933.0635657403,3768.326572332066,3591.6299196581226
JHU306748_20170831,1416855.88544631,624668.0579105257,499043.8614470178,3687.8831355158472,3486.835976075575
JHU306748_20190813,1428193.1148730516,617686.044157051,490773.2903363495,3602.1513055796654,3412.3114435778016
JHU308071_20040811,1429001.3671875,630839.5668577009,580858.1782486595,4153.095604488875,4088.0110905684655
JHU308071_20150811,1386633.6735992432,631030.7469033718,478499.4431131661,3847.469258721748,3767.030049388548
JHU308071_20170816,1382570.8018541336,614979.1865571892,469397.5558525874,3640.347527210235,3510.0248233721595
JHU308071_20190709,1391410.8552896976,601858.217573128,462655.3653313601,3391.5217561916293,3300.2589889341093
JHU313769_20040503,1497142.96875,671101.4103425117,505695.0973807924,3332.773673606447,3438.549361987912
JHU322261_20000406,1345535.15625,586013.0509758838,495909.936508766,4066.9793326888407,3629.8304287617902
JHU322261_20020412,1364329.6198534966,574460.7605754166,482803.4468024498,4095.712861415752,3653.1833072211934
JHU324769_20170110,1226491.2969207764,639238.3179398873,477691.7462429556,3995.851596743895,3713.231840951784
JHU324769_20190116,1238106.3914108276,635782.8564782508,466269.0354345972,3905.695122896798,3634.042800651315
JHU325802_20040915,1384648.2421875,627219.7036730476,565534.682135961,3641.665534694831,3614.434735581958
JHU334858_20030924,1336970.8266330955,691655.551217178,533054.2967686974,4111.480530544151,3722.3280523445
JHU334858_20161003,1332836.370626092,635442.5440464283,454162.4988858408,3834.0942628227344,3472.314381072168
JHU334858_20181004,1346045.3952674866,634586.3874718954,460213.8981654664,3694.510663259939,3310.781294853713
JHU336045_20000830,1472095.8984375,666708.0298856421,543790.3109286544,3836.856490884927,3592.6773728624325
JHU336045_20020805,1490396.484375,670533.3364784697,526305.5067404201,3764.445021052756,3632.89183483317
JHU336045_20040809,1484314.453125,608266.0911168746,581659.6676969718,3752.774126313047,3580.038133134378
JHU336045_20151027,1457064.6321172714,614620.1860793781,477337.18054410553,3792.250618301732,3357.672830055353
JHU336045_20171207,1451787.075236559,607272.4176865102,468094.49458021234,3704.3508735966993,3257.559351510052
JHU336045_20191119,1468555.112467289,601727.2241452007,459254.916669118,3636.357693602529,3156.106083039984
JHU339501_20040629,1356310.546875,712818.64720901,523722.974636789,4288.572946772249,4019.842144143911
JHU339501_20161020,1327521.613431573,676927.2913813598,470283.62101304845,4274.753336677921,4022.6889578898367
JHU339706_20041102,1516839.875015974,602480.1341502562,558637.8464572906,3780.021856201031,3624.247172078761
JHU340357_20000524,1319062.5,618156.7563965885,567281.6098081024,3780.8102345415778,3445.415778251599
JHU340357_20020624,1348423.2421875,653069.9267243121,519519.8949815084,3607.142717470796,3405.813821611961
JHU340357_20040510,1333037.109375,636197.7319179798,526734.4234192655,3565.807344893519,3401.753807608624
JHU340357_20160426,1320353.6199432611,593207.4910955536,463958.2184018257,3564.9504268408505,3242.6362796091585
JHU340357_20180605,1313891.273123026,588161.0550687045,465199.1177316753,3582.493458336568,3244.2266680670923
JHU345032_20031211,1224541.40625,662086.3789569183,516965.4822947111,3974.115309749249,3777.051740670774
JHU345032_20190819,1227038.4487581253,614897.5386589369,452166.53366349416,3760.537567528449,3616.493175763692
JHU346836_20000713,1464876.5625,567156.183701485,594120.8036939972,3737.36428304006,3637.838512417322
JHU346836_20020618,1465330.078125,601103.9934741665,560129.2210985953,3648.7206247525824,3729.3458571754177
JHU346836_20040519,1462500.0,609513.4375,546459.375,3619.6875,3593.9062499999995
JHU346836_20160628,1443783.059700966,545828.1372853772,463361.3706595475,3282.744244729287,3163.89036186436
JHU346836_20180530,1437802.5452002287,539268.449424586,455271.6242370727,3184.193373121423,3112.584826499502
JHU347089_19970421,1230294.625026822,651932.9900589371,564072.894404885,4173.742113919253,4102.837770492464
JHU347089_19990429,1251421.875,647790.4820766378,567635.197775031,4103.6773794808405,4119.746600741656
JHU347089_20010504,1286495.5078125,658916.4923422507,557296.5801443694,4114.894250778482,4007.43025087686
JHU347089_20030416,1265322.3232269287,654837.5705037371,558278.5001806007,4153.996832541468,4094.398599649912
JHU347089_20050517,1275804.4921875,600061.6844243039,603943.1048332095,4074.506297267395,3991.755202255195
JHU347089_20150223,1257239.5283926723,599904.9158015202,514447.749028112,4116.510117848285,3932.249883793404
JHU347089_20170427,1257345.1012759209,596509.2399328491,495249.4920255892,4038.3798646483215,3899.172447887886
JHU348594_19990826,1435637.109375,611785.5857223668,554306.7007216689,3871.262785931007,3263.696894154408
JHU354949_20000622,1540066.9921875,623843.3697397752,534102.6586328237,3352.504830920632,3120.734779318524
JHU354949_20020801,1592809.1740570068,652890.5849946145,516250.1876114633,3375.6489149435843,3113.677096392563
JHU354949_20040615,1568272.8515625,638164.4255094023,527399.3833034625,3436.4635558350237,3029.34520547024
JHU354949_20160111,1535992.3955242634,590442.9419986296,457267.25349554326,3130.3911680353003,2694.6836178804942
JHU354949_20180208,1533014.4242520332,586667.4416092505,454229.0652000684,3043.543945506664,2572.292749825051
JHU354949_20200310,1547169.6614789965,585355.8265364055,446125.5107390941,2944.7191826933517,2495.524731096061
JHU358616_20040816,1264872.65625,746170.6820165319,523582.0043025576,3988.4959392527785,3706.300411911525
JHU358616_20150723,1238344.2294881344,693000.1279136699,500760.3789345566,4162.7371974890175,3726.23179895072
JHU358616_20170614,1239718.8177108765,695649.1143161359,505298.9642822573,4135.940373632756,3720.6853160391056
JHU358616_20190611,1253266.8498003485,688615.7839655529,495467.905157944,4080.2804319080337,3736.605804925176
JHU360726_20020924,1457548.2421875,705306.9467174315,530328.4076012172,4049.335309575812,3695.7945351026246
JHU360726_20040927,1435974.609375,699471.3248705488,528389.8226242793,3907.1133907039934,3823.089446817887
JHU360726_20170405,1407135.584982276,645221.7580144072,472065.4746219322,3997.537111751848,3739.002069747153
JHU360726_20190318,1419432.0535333157,641786.8163380558,462698.6164019688,3978.609435790264,3717.47919023247
JHU367597_19970103,1309707.421875,689692.6093643887,516676.88483621855,4279.954581936388,4176.314426140619
JHU367597_19990212,1301742.7734375,686595.8811527155,511525.1699081895,4234.694084237733,3966.284381680028
JHU368794_19981028,1323576.5625,688092.8273180268,537706.6488881333,4180.031555125848,4242.703541186345
JHU368794_20001018,1340829.4921875,669505.3770207254,560629.4844011994,4227.480161461386,4045.6328995271274
JHU368794_20021115,1361514.0585297346,673953.8831974489,544018.6687840115,4133.689666970066,4061.687033199708
JHU368794_20041108,1366743.1640625,624587.3637503617,590584.8043471271,3994.6754123661617,3871.4510787434488
JHU368794_20150601,1329019.2292776108,603178.6415341025,470376.898170136,4076.25546945682,3881.287279438454
JHU373705_20000511,1184482.6171875,624308.0617180069,574946.4189517081,4208.260430162101,3987.554890708315
JHU373705_20020513,1197696.09375,649350.9120048843,543462.3750286194,4315.042356712203,3880.5998626268793
JHU373705_20040615,1207803.515625,635034.3324028606,540190.2181031748,4114.517992856997,3902.236336169383
JHU374168_19971023,1156644.140625,700947.7934717524,516419.6765359376,4446.460649055778,4224.789590305197
JHU374168_19991203,1162114.453125,653793.1430887865,560231.8964656625,4252.48898072042,4090.262798851636
JHU374168_20011107,1185720.1171875,693551.3673702048,511161.14169148594,4197.508535408418,3915.554679242094
JHU374168_20031103,1158822.0703125,714489.1625369175,499286.6796816338,4171.296991540271,3967.395838547663
JHU374168_20160509,1118024.355082512,618706.4633363602,438356.76397412864,3829.4554173831098,3824.850861771026
JHU374168_20181106,1125495.2273778915,621449.7095676353,422645.81325326907,3729.3264186832025,3747.622378218852
JHU374860_19980212,1413077.34375,697812.6197312049,531268.2924402028,4281.724726453071,4105.61722835633
JHU374860_20000303,1427231.25,677450.7350333031,553039.7346588894,4160.007685334805,3827.136621605644
JHU374860_20020320,1446259.5703125,670887.4144496397,547807.3827028748,4046.181090255858,3752.4505901470784
JHU374860_20170228,1402239.7413191795,596828.0426585791,522675.7971954603,3573.3662863040354,3344.523993311277
JHU377216_20040811,1395675.0,575815.3312913106,550742.9998589392,3967.699600999517,3535.449077059487
JHU377216_20151210,1374002.3465559485,555357.8119145746,448277.7569626576,3626.8265267890592,3277.132509054577
JHU380548_19980108,1609955.859375,628695.9403244508,493784.5648912638,3659.75678195758,3681.6153975494767
JHU380548_20000204,1598486.1328125,596268.269697073,530651.1935304021,3572.794522747292,3520.900940330628
JHU380548_20020225,1636330.078125,611338.0958007928,510559.5720224732,3523.960940605228,3719.053808720687
JHU380548_20040218,1647462.3046875,549570.6678133166,553920.6784297867,3571.8606991078964,3451.323751124332
JHU384307_20000927,1331822.4609375,686959.9516405137,527982.9844296708,3942.7631691829697,3899.353139077078
JHU384307_20021007,1310992.3828125,696410.0325954768,513971.2312401701,4005.408891552663,3963.226509736407
JHU384307_20041102,1326877.734375,684715.7036004695,522641.8633734563,3879.784750796851,3902.517864571052
JHU384307_20180716,1308945.871170044,633669.0621759805,468144.0165897958,3770.3648086572034,3526.5234128261054
JHU387709_19990114,1348771.4401931765,622453.9687008016,495321.98450679256,4360.983391198272,3909.9757071512713
JHU387709_20010205,1369458.984375,614178.4563646399,512077.5540067004,4084.036094317584,3843.5827332588856
JHU387709_20030305,1376767.96875,606389.9783970951,518876.8149249006,4219.371626142069,3876.125470488798
JHU388306_20020502,1470455.859375,720906.1523491201,498576.6969586122,3461.637773362693,3463.347224114971
JHU388306_20180918,1444882.0077810287,661732.1223315549,457541.75830016815,3499.965118365015,3534.406580337388
JHU390181_20000303,1545489.84375,609974.829733898,569074.3301956753,3542.4220779516204,3295.200702447192
JHU390181_20020321,1565978.90625,614003.9265076307,561553.1930656394,3457.5492665580086,3366.054230256334
JHU392432_20030417,1364348.539767265,677716.6818027019,535637.5581791351,3919.9965943920974,3628.5333181972983
JHU392745_20000518,1454962.5,646254.917169257,560471.7099667517,3365.4701152091548,3451.852818371607
JHU392745_20020627,1466743.359375,644469.4839731836,559174.7741528786,3360.717821129559,3465.258253097383
JHU392745_20040524,1464465.234375,659709.9210435977,540444.558874013,3319.6017851012703,3482.6639203570203
JHU397057_19980810,1373955.46875,763859.0224505776,501193.75201502506,4403.642141786118,4154.828127958569
JHU397057_20010806,1411400.390625,741315.7186803333,509580.3121069085,4416.8233843548005,4135.428991319293
JHU397057_20030722,1401398.4375,742775.2621544328,506709.7486327831,4279.74010335658,4037.592193066078
JHU397057_20160810,1377040.7300200462,689323.1596687866,477495.7692032856,4452.480005019442,4041.251792968947
JHU397057_20181029,1391408.1539916992,675882.9490424711,460246.1588881366,4426.297655444828,4104.407522240285
JHU399931_20041129,1384491.796875,666641.7139186056,601790.592441552,3994.3018351442697,3542.2194910756684
JHU399931_20160815,1333881.410225749,680447.4118162493,509464.298726757,4142.4254501062005,3811.803294616358
JHU399931_20181101,1356238.0832190514,672266.8634466942,504562.0140223465,4036.2025701736698,3579.4410880944547
JHU400750_19981119,1306529.296875,694429.3325440284,523982.53662868135,4105.668195944946,3674.707710522421
JHU400750_20001020,1344766.9921875,687270.9840096311,531960.829935832,3874.903107488272,3581.4348065352283
JHU400750_20021025,1325638.4765625,689402.2868402593,529533.9067893139,3928.92045386738,3636.9060958096698
JHU400750_20170823,1311229.3383789062,602443.1855621042,485415.8216495223,3821.429878830033,3410.4952959695424
JHU401297_20040730,1368068.5546875,689709.2816329362,515462.48838784033,4027.5531011372527,4020.203551682623
JHU401297_20150330,1371866.7536212206,653700.1332200861,464139.80324014346,3996.4713734264847,3866.3827903791134
JHU401297_20170522,1361685.737045288,634728.4446406714,449939.0962342948,3926.781529882149,3774.297394735892
JHU401297_20190508,1374344.4546115398,629008.6153077787,438875.01560744166,3824.447496566363,3730.802846797353
JHU403611_19990719,1314703.125,599102.1633329769,523311.70446037006,3093.5661568082146,3062.9746496951543
JHU403611_20010709,1335311.71875,596367.3246941989,517968.48260500975,3030.7617778854305,3104.177746418059
JHU403611_20030121,1312178.90625,618945.6170527433,520646.0955626645,2800.6762368650902,3091.85461443246
JHU409568_19970124,1252443.1640625,718206.2060263775,523038.0729290205,4650.253122451758,4190.646749969474
JHU409568_19981210,1226874.0234375,715119.8572973902,521346.46216446615,4790.194210228453,4341.497661023991
JHU409568_20001206,1281891.796875,711403.6947346192,532178.6647724935,4486.557495742224,4088.493172474885
JHU409568_20030108,1290614.0625,702572.0087821567,541029.5471632326,4428.969131699663,4043.333297013413
JHU409568_20050118,1284630.46875,662031.3842684575,586139.7048762199,4547.43490802012,4165.873028904834
JHU409568_20161018,1256391.1792594194,650595.7430551244,477982.8556965411,4068.758685571565,3919.8850042263816
JHU409568_20181015,1271704.47088027,634889.5691280462,481659.7657200984,3766.076783567569,3789.015982894208
JHU414828_19980916,1437398.4375,702610.00097833,489070.07288558426,3856.026512742748,3668.908672895368
JHU414828_20000922,1451759.765625,662379.0335274673,517498.6620494255,3703.6045962537382,3480.245553281914
JHU414828_20020919,1460913.9160416126,676738.7822923071,497840.5980371042,3749.126178080395,3520.2901148932947
JHU414828_20040915,1512254.8828125,612974.9216847514,537820.156804854,3562.097163215371,3359.3086172927046
JHU416166_20040920,1500219.140625,651405.013486311,560274.2607134739,4234.0806460306185,3965.994811695479
JHU416166_20150324,1450486.4655442238,657210.2065854863,478806.39404872304,4383.168052258989,3977.384883048508
JHU416166_20170606,1442066.939148903,643196.8561597384,464021.29456651537,4449.282899855623,3941.167414902868
JHU416166_20190314,1452158.4577035904,648027.7606079337,445397.5929898556,4262.353197832964,3854.670399592771
JHU418019_20041012,1344083.203125,661662.5862831105,582350.3009282873,4035.8393689006766,3826.3796796898905
JHU418019_20150615,1287499.4393024445,638549.3684477385,503214.6904871975,4015.7906706234994,3742.562297746694
JHU418019_20170607,1291577.4854294062,629911.0201419478,492826.1348253432,3914.0917448581313,3624.454270187707
JHU418019_20191002,1304724.181457758,628469.0003403019,495234.5139661722,3862.803167566474,3597.1285881151875
