MRID,MUSE_702,MUSE_601,MUSE_604,MUSE_47,MUSE_48
OAS30002_MR_d0653,1642359.5477745512,680345.4025534301,583665.475613323,4333.417455344855,4063.7984199820185
OAS30002_MR_d2340,1638453.9754133066,661342.5822404885,565053.789344697,3796.69372337684,3864.986520865634
OAS30002_MR_d2345,1634378.1213122478,652726.0599517317,565754.091455948,3768.283356519052,3878.476535169002
OAS30003_MR_d0558,1400548.9492976507,636088.3065948235,519611.6293149459,4017.7723658480777,3780.541504087959
OAS30003_MR_d1631,1394180.9108582672,623093.0942135383,509000.1434627871,3981.904298237888,3688.2811748455097
OAS30003_MR_d2669,1392693.8634793044,618353.8743668473,504866.38842687337,3916.945217327073,3673.448188378943
OAS30003_MR_d2682,1396572.277125911,617796.1329198712,497606.1524725261,3890.69330572085,3594.113468666413
OAS30003_MR_d3320,1387239.1054363109,599950.5043698588,495514.81866865227,3840.35588463669,3562.5264750816245
OAS30003_MR_d3731,1387475.6895976234,602838.9774019974,489645.1642986096,3835.5187253889376,3559.835925118623
OAS30004_MR_d1101,1361215.9864046634,659908.1148121082,516846.76134653325,4035.1268749439,3716.170661799472
OAS30004_MR_d2229,1343106.6942577022,650838.201618237,515292.8131862705,4011.767842278204,3617.8975570197344
OAS30004_MR_d2232,1355350.1892974833,645641.2284602774,504827.1693087903,4037.432598614594,3697.181392901588
OAS30004_MR_d3457,1351915.2664411946,631300.8847192717,499083.6600474152,3992.7559501295,3564.8576493115524
OAS30005_MR_d0143,1405289.1866785092,673914.2693902332,538364.053042756,4138.800299594915,3708.3672940871375
OAS30005_MR_d0581,1412737.8423276695,700838.132644961,516480.0149575715,4168.439123901049,3756.680373670943
OAS30005_MR_d1274,1407098.5439031357,692085.0269509027,514404.938344763,4183.066712787969,3696.308874796814
OAS30005_MR_d2377,1403523.7981926077,680562.9367984419,510679.1930207593,4172.709855286439,3655.172983494056
OAS30005_MR_d2384,1404906.3935294417,685207.5842541258,505293.134949202,4174.8216346430645,3701.0389236258375
OAS30005_MR_d3453,1382478.026348299,665547.3850409519,489715.1595820877,4088.073243670131,3661.811774214164
OAS30006_MR_d0166,1719969.1980562927,741737.1391973716,662457.5469347761,4092.515883279617,3822.9604656300894
OAS30006_MR_d0373,1719359.042372662,772498.5330538703,628184.3035383468,4084.4614963331273,3757.236563286991
OAS30006_MR_d2341,1709295.594044519,747437.4194799244,620538.1385216126,3983.061439105556,3715.135193599925
OAS30006_MR_d2342,1719790.3306692813,757340.5951534372,610100.0527120223,4040.0097623499287,3732.266697167691
OAS30006_MR_d3386,1719561.672889754,751074.2931654571,608898.0792881241,4054.239764991712,3732.533584269463
OAS30007_MR_d0061,1557092.45730742,662002.9716279182,499250.1501807621,4278.868183934219,3867.698559928201
OAS30007_MR_d1636,1546285.069483336,637331.9432812529,486798.7056786198,4208.551600027747,3574.940085922281
OAS30007_MR_d1641,1549606.9333565966,637602.8310451697,485532.32207066176,4173.064903784073,3613.968434267369
OAS30007_MR_d1981,1552102.270050153,637381.2993205618,481012.8525338175,4112.741221892227,3555.830913896013
OAS30007_MR_d2722,1539505.4771306508,618642.0416754903,481164.07383702113,3893.3960532418914,3455.0633245893127
OAS30008_MR_d0061,1312733.7902329068,650901.372017465,467374.105272025,3765.316516221074,3393.4170187750788
OAS30008_MR_d1313,1293081.829548875,628276.5004844603,453733.82872508327,3719.329899002517,3322.923912814431
OAS30008_MR_d1327,1314220.6188787485,643120.8652616629,459586.6432618053,3727.4370343760456,3396.601880823821
OAS30008_MR_d2035,1309656.470983637,629513.2882853468,460863.804475044,3688.430804015076,3339.454827357375
OAS30009_MR_d0148,1483350.356031768,719536.0808314296,544818.2143929075,3865.428782904027,3493.158182591947
OAS30009_MR_d1210,1480245.6290587024,711145.6561539044,543030.3949627143,3867.141568829012,3421.587245194468
OAS30009_MR_d2457,1477644.2197324045,705690.8966290717,541173.9056771348,3849.477695527385,3399.543627683508
OAS30010_MR_d0068,1280130.5829269576,560050.9004027244,477223.6114900513,3162.979612580389,2858.430519612455
OAS30011_MR_d0055,1216307.672212995,493844.7744257943,422861.2652686663,3426.494531007499,3189.732433442881
OAS30011_MR_d1671,1208770.6942818551,449394.16509819205,413097.897653449,3203.360594709793,2993.115417679193
OAS30012_MR_d0124,1781821.7424950409,732574.2500618151,608216.2861188406,3749.767325706248,3848.774926966782
OAS30012_MR_d0581,1776658.3421326682,720786.8684065051,605989.9534088859,3724.2044425188506,3739.451521030247
OAS30013_MR_d0102,1534939.5334482116,652110.5455771972,569033.5287516059,3648.107993084034,3374.685405490689
OAS30014_MR_d0196,1257401.816704392,588128.0538224744,455055.3052554208,3442.019134629228,3216.657304157344
OAS30014_MR_d1176,1253025.0792545537,581351.0684397791,446136.2630728553,3370.0188192212663,3129.975081564746
OAS30015_MR_d0116,1435775.6175823263,659870.9681744736,524684.1056502531,3708.453445209799,3398.91856279586
OAS30015_MR_d0788,1440479.556825267,653362.739433998,525384.2771379724,3701.169929610332,3394.4951628104227
OAS30015_MR_d1374,1435185.8888245376,632268.7062586793,517018.6938558596,3587.857815463893,3308.892326766333
OAS30015_MR_d2004,1433211.6850376509,630181.3495144376,511720.7498806442,3577.641349475357,3284.5735499147363
OAS30016_MR_d0021,1600754.892499834,653714.6294015661,549584.7432060578,3254.9892581935846,3367.987644451514
OAS30017_MR_d0054,1254622.218553961,621909.77180739,443973.17634235945,3663.4160536877807,3379.9912303911933
OAS30018_MR_d0070,1500814.9852044864,616445.3441273276,475386.3694194128,3441.887329277345,3300.3023270214667
OAS30018_MR_d0893,1514498.34985221,606773.6083740254,471356.5239657194,3420.766151536432,3344.146798081217
OAS30019_MR_d0376,1357762.786695138,582637.531203152,508358.1727776778,3795.563457969858,3441.1118729466893
OAS30020_MR_d0092,1335545.8799662346,647791.0004313545,466426.0298243783,3702.5167312782846,3524.3712973224337
OAS30020_MR_d0911,1339167.200472473,645415.2603142076,466984.0447546865,3675.492077584724,3570.954703561957
OAS30021_MR_d0071,1399344.417247292,631326.8724282301,502922.5301000162,3959.0630683785657,3532.616167167745
OAS30022_MR_d1324,1541985.907606223,591465.4578481603,504743.3722771122,2743.588539650452,2526.7511142635503
OAS30024_MR_d0084,1265943.9247049822,502077.9350724215,425861.9535581454,2596.468100840859,2898.3458001095164
OAS30025_MR_d0210,1275959.946186256,587122.4137094646,491580.2517066813,3664.420929836229,3482.3021845111875
OAS30025_MR_d2298,1270251.0223963724,570414.6198714282,474386.55445420207,3345.4980638200395,3124.9595607639885
OAS30026_MR_d0048,1521944.2841477748,623313.9788525617,574987.4246121701,3764.653086390274,3374.6877685974905
OAS30026_MR_d0129,1512209.4772728968,606425.9567994946,566435.2964606454,3602.071047937985,3240.6741655493274
OAS30026_MR_d0696,1514100.7939530988,607126.8447342839,551540.3954184718,3638.177687890436,3354.955368104911
OAS30027_MR_d0433,1611764.4988931543,691667.2636906136,611103.4652985558,3293.31789253896,3443.3875572889383
OAS30027_MR_d1300,1602240.6326751595,675597.9683826098,617090.59655672,3266.8193688628608,3364.108269539598
OAS30027_MR_d2394,1605924.4278795775,646928.818299319,597498.4038514376,2998.6379585117693,2955.2084744048707
OAS30028_MR_d0043,1515504.043666656,658207.9182347284,531229.8678011894,4476.150314053789,4027.5542423733887
OAS30028_MR_d1260,1503987.7995754883,645325.8757905478,517056.047932376,4492.837685674444,4022.4793322867968
OAS30028_MR_d1847,1498972.313433383,645770.9733771749,513777.5207548412,4413.828400782505,3970.9733336078266
OAS30029_MR_d0131,1497267.9541947185,650054.7423911173,569205.6709661452,3454.1626259052014,3508.274522310144
OAS30029_MR_d0893,1493929.6245261058,640644.4800099855,568964.6677790688,3401.527066259351,3465.582859390186
OAS30030_MR_d0170,1491342.2012422832,688164.0884915619,544268.5262054771,3800.121328071445,3310.139007600761
OAS30032_MR_d0262,1266066.6745501158,624117.7769019319,457520.141993794,4034.523272467261,3726.623201338
OAS30032_MR_d1661,1299004.855066795,635230.9255590722,491146.2054484325,4083.923622899528,3815.689775790881
OAS30032_MR_d3499,1290707.2824736517,617801.4503035856,487395.1934870621,3980.64854966416,3750.298027931861
OAS30033_MR_d0133,1280393.0501055445,536176.4723913389,459374.4553183026,3551.126943355588,3652.357548973011
OAS30033_MR_d1267,1272535.9347987317,514310.16521255247,442125.0982900054,3193.232206759185,3615.660878956413
OAS30034_MR_d0044,1311656.9974445438,603436.4681888802,493614.3882718054,3413.739860672672,3322.639872318233
OAS30035_MR_d2218,1271994.391682192,547010.310576298,424191.524669268,3306.0890245879746,2918.598060426986
OAS30035_MR_d3850,1271665.1576799734,517680.3099190103,410973.8401614297,3156.083094111187,2879.592136096964
OAS30036_MR_d0059,1530815.572460767,651693.0172473994,514132.5253805637,3764.021259145471,3523.5352517082565
OAS30037_MR_d0154,1412380.8866062218,698577.0871732968,492546.7874823554,3908.591238662647,3767.7723863159495
OAS30038_MR_d1214,1488655.547803049,699973.1473549483,523468.7001593538,4017.291556013668,3993.921516521181
OAS30038_MR_d2242,1504530.6437131967,707149.4274523444,545381.5253862708,3910.727603302344,4029.127117339982
OAS30038_MR_d3376,1504996.2887275666,688168.2477285636,539940.4753325325,3913.256116342166,4053.316873643796
OAS30038_MR_d4495,1498521.0400725792,681261.5796270837,525843.6180484467,3777.685146013588,4004.653974383736
OAS30039_MR_d0103,1381303.5171533828,593787.8827901786,473576.8542003151,3733.241292804695,3432.106933048804
OAS30040_MR_d2899,1345542.016469268,588080.5280811623,441822.0109902545,3275.3128571232805,3147.613485678444
OAS30040_MR_d4230,1390737.475993266,575235.6277823993,457333.7944526603,3011.415337898031,2868.835489745108
OAS30040_MR_d5108,1385436.2336108608,565890.9864333558,465960.6494303302,3012.5598129208115,2747.5893923884787
OAS30041_MR_d6548,1230884.7017243316,506944.0229375776,419113.6243093957,3351.1362356590475,2848.94017563475
OAS30042_MR_d0067,1395849.618404761,647734.0942422446,504159.5177828189,4062.334138394955,3764.243060150884
OAS30043_MR_d0145,1464361.5220843677,603150.566160402,521524.1459871235,2977.6577725728785,2995.6566122911418
OAS30044_MR_d0054,1201726.4046395444,538155.1137552763,434739.94387423975,3610.910602014639,3619.2196553956232
OAS30044_MR_d0061,1201408.0515488398,535437.1049311914,433884.653977238,3632.281346447903,3573.053940734459
OAS30044_MR_d1319,1198120.387268501,526773.4421543502,422085.6014083589,3579.334380416717,3519.805534978878
OAS30046_MR_d0072,1435632.215090041,628471.85759487,503487.0716394914,4078.362331353196,3737.308656750184
OAS30046_MR_d0848,1440364.534230532,627050.1440282309,502608.9023985446,3986.032288145408,3634.870337787566
OAS30046_MR_d1968,1426215.085942299,612491.5274234621,487809.3601951771,3876.146664552182,3613.3717302420537
OAS30048_MR_d0983,1362891.2669288702,650734.7171868633,478037.0783402596,3630.102084921355,3263.32456485262
OAS30048_MR_d2292,1371437.7139520217,645654.491221402,497737.2312365713,3529.67541017182,3099.07026044024
OAS30048_MR_d3367,1376580.7716870976,645949.6369196835,491758.7587474418,3498.739802263726,3092.809983618302
OAS30048_MR_d3375,1375744.9645397027,646695.3344095405,491895.8993841171,3532.4847656591714,3066.4801869819016
OAS30048_MR_d3731,1373250.6418891102,646668.9010206602,483303.4953507872,3505.7051167204204,3110.014160255784
OAS30048_MR_d4459,1368179.6631827329,644357.3336530528,482334.8942442972,3547.111928024331,3160.090444778622
OAS30049_MR_d0013,1470638.4474261557,602407.1418719816,528480.9476576285,3461.574986078176,2822.371705119951
OAS30049_MR_d1633,1460418.3599157515,591535.6495245309,505326.5918584717,3365.7515709187496,2744.998397329614
OAS30050_MR_d0110,1302684.6251887036,589585.681322448,461677.5553571432,3567.391843996706,3290.901200569333
OAS30050_MR_d1530,1288543.358535057,572584.3510667647,440007.74503382767,3448.9828887683934,3138.437501414437
OAS30051_MR_d0200,1407116.6644610544,645213.0654673749,510408.85647950537,3749.095834504127,3539.3004529218424
OAS30051_MR_d1286,1403848.7170699316,627277.7808835502,513571.001776713,3754.689868032407,3502.168603790715
OAS30052_MR_d0693,1322146.796591803,601645.6714574667,477974.2374673449,3635.531217822979,3542.625548935056
OAS30052_MR_d1296,1317912.937510663,591285.849038106,478474.9311168966,3609.823127914208,3467.8817164720567
OAS30052_MR_d2709,1317441.2212330806,586042.2030119423,468704.88036501146,3631.298033058692,3501.017633958954
OAS30052_MR_d2737,1306445.5250135935,574880.5170144903,470334.23902883247,3457.548679706661,3389.033947364928
OAS30053_MR_d0428,1444294.811461692,670828.2351309548,490688.9378700816,4054.801120394922,4047.5398114577456
OAS30056_MR_d3491,1157883.3757404962,571805.598899615,371001.95934811066,3292.6482451961506,3211.499595498893
OAS30057_MR_d0075,1727939.3912267373,676491.6239324515,558456.7024702748,3838.09909780696,3501.154079244248
OAS30058_MR_d1316,1436416.0938728666,628223.1965950264,475936.7878126049,3615.562593353644,3396.4061731877096
OAS30058_MR_d2236,1430916.5188835363,615325.7662401346,459591.6864847943,3594.98664073136,3280.287030324826
OAS30058_MR_d3235,1425718.6235384122,606376.4807645938,461566.73563514254,3547.933908462865,3188.539226000753
OAS30059_MR_d0230,1339376.099305279,643220.4080322965,472372.2511141744,3928.8580282310127,3869.9599524546143
OAS30059_MR_d1188,1361218.207719417,635486.6432479465,524884.617421507,3868.740007759422,3831.406109182045
OAS30060_MR_d0074,1104225.7448329262,492766.7893258264,364770.75498754415,3181.6998801865343,2968.613648603905
OAS30061_MR_d0035,1463035.8641011373,615900.4631194806,490731.2058931405,3836.883927922463,3737.486290409821
OAS30062_MR_d0087,1170018.1505569834,573224.8333084228,408561.96571391786,3658.209481799799,3532.9709563662964
OAS30062_MR_d1134,1188863.5771201272,566558.1684961903,434990.4797747565,3752.027164727401,3597.3245666427542
OAS30062_MR_d1745,1187431.8867979252,569376.1640347604,425299.54844385776,3670.072823020241,3542.3844148547405
OAS30062_MR_d3432,1185284.7614358657,554926.4400204695,421231.9907666081,3569.5346373020325,3514.9874653063102
OAS30062_MR_d3469,1182718.7214713618,553289.4514005848,420717.4198122468,3520.9556560801816,3465.4159195603424
OAS30063_MR_d0160,1159109.0681855532,459087.6217152747,425490.2277447131,2679.8030676890376,2769.99897732685
OAS30064_MR_d0687,1511551.2642875677,576164.2411024917,510250.3311977322,3433.501687749668,2794.727518428508
OAS30065_MR_d0548,1596252.8250841864,717410.8408902374,575425.0946767665,4252.158283828133,3914.4438763757416
OAS30065_MR_d2009,1589530.2787206918,706819.9500418227,561562.0805957243,4067.725902511485,3787.43951266721
OAS30066_MR_d0524,1504718.3781413352,626539.941372145,534249.093842199,3695.306495233423,3540.9271902058854
OAS30066_MR_d2006,1498542.5762447226,606885.9393373921,525069.5649103789,3620.978209379002,3459.4362074713285
OAS30067_MR_d0057,1316264.3191889424,586234.073255839,498683.610551344,3791.465915802789,3609.460621827786
OAS30068_MR_d0076,1544747.884873778,615842.0895757845,487205.5611355216,3451.4252134158296,3174.749696749327
OAS30070_MR_d0070,1697008.3704753683,697103.4463404119,537244.2587673707,4251.887999587516,3765.0874653179208
OAS30071_MR_d0018,1527437.1167551246,637652.9227296378,552102.856105728,3172.076209787376,3069.6204821039933
OAS30071_MR_d0055,1539843.241892162,644633.1029473273,569560.6604001464,3210.441643763207,3086.5294408894592
OAS30072_MR_d0218,1420295.588660915,627140.2811421647,466839.3067359194,4006.36116240658,3872.513223837965
OAS30072_MR_d1379,1445773.262598849,615162.0354359435,471559.2181650749,3929.623255714076,3846.766551890455
OAS30072_MR_d2219,1448283.9463314044,603429.6780159359,468026.43153414846,3812.997876005065,3756.662321355061
OAS30073_MR_d0033,1515894.894109899,709517.723323633,514593.8114207089,4215.642346414129,3742.243925952872
OAS30073_MR_d1587,1530746.3382616008,717206.0580792219,519034.19805996737,4240.861350685014,3751.001199418919
OAS30073_MR_d2042,1532329.43671891,703077.7713596368,520798.3260877428,4263.018858219527,3654.86587732969
OAS30073_MR_d2851,1527600.899914384,701884.3298223581,507167.7509307181,4163.403250519908,3680.5495023479
OAS30073_MR_d3670,1524455.524004259,688553.8661976904,511805.274924774,4069.583222957712,3540.993151292126
OAS30073_MR_d4456,1520332.0936293132,679557.2547907352,501129.3095393032,4170.1744851140265,3644.5024645088633
OAS30074_MR_d0049,1434365.419545801,643494.0925551028,507986.6111833086,4274.924704925693,4074.303850064902
OAS30074_MR_d1871,1425744.967581482,626336.4757696489,492614.14921400807,4152.318663612643,3941.40497141643
OAS30074_MR_d2812,1421274.3221814777,621261.9366824806,490121.31897138816,4231.4383490166,3965.402834992313
OAS30075_MR_d0143,1315816.5496388015,560021.2516696518,422855.3566594234,3453.5052283723103,3578.716730484977
OAS30075_MR_d0148,1311540.4110547192,564886.762388649,422121.3641233193,3410.1748384601315,3565.2987020814467
OAS30075_MR_d0442,1310485.9479172754,562271.3174695125,418750.9295829429,3375.5179866560075,3563.353106548332
OAS30075_MR_d0967,1305227.5548901032,549666.2527194077,414608.5875696107,3373.036776934484,3380.909263569344
OAS30076_MR_d0534,1367612.6948941816,621212.4309962539,498277.1276631323,3083.5709598071253,2653.0996564446828
OAS30076_MR_d1735,1364232.9166043885,602164.5075367716,486695.57312888553,2909.4007750544624,2530.2789268513934
OAS30077_MR_d0944,1175453.8366164735,539132.0919834832,403733.7473163379,3220.040639440605,2973.440918432885
OAS30078_MR_d0210,1311115.4423398536,551960.6437371725,491104.623946393,3596.9102757728965,3222.903061733842
OAS30079_MR_d0019,1276242.3690192716,634869.8322340185,441996.0853837149,3576.098558937248,3589.8064351546527
OAS30079_MR_d1833,1266141.796049137,601377.6155332127,435739.7539029957,3588.784846369345,3544.429163291288
OAS30079_MR_d2668,1264722.6057736415,592797.0295687251,435958.8462997137,3583.875731821945,3530.7081021887834
OAS30080_MR_d0048,1298012.1542144537,599922.54474724,464009.4024172855,3900.7664416116418,3618.429928000032
OAS30080_MR_d1318,1287577.1475500842,570274.9550964185,448109.646352903,3822.508645371461,3496.6882104641136
OAS30082_MR_d1700,1366216.4386215264,659002.5763660141,504687.17389396095,3971.8643015521793,3490.4027566991945
OAS30083_MR_d0465,1259345.182595323,616959.9417544394,447662.93632658914,3886.693475901274,3705.8373353307497
OAS30083_MR_d2882,1248138.986287544,617812.5022390044,434440.85489475046,3871.6653430486817,3724.789098614824
OAS30083_MR_d3827,1239829.9877958077,607151.6118882969,432115.0972653372,3834.6673687319326,3703.550346050221
OAS30084_MR_d0470,1580695.419682209,672731.0342946862,575995.5363389848,4079.982436184137,3779.6309543310817
OAS30084_MR_d1360,1581045.553676768,663127.2691820273,565409.211903744,4050.989472205003,3635.363318254421
OAS30085_MR_d1566,1445728.4400677518,651008.737586113,493614.4433793626,3914.969640558181,3539.841808686871
OAS30086_MR_d0000,1654151.34177384,654862.9498477775,569190.2046142333,3328.0164375582444,3227.166554595731
OAS30087_MR_d0260,1419359.7325610118,617443.4231159701,495668.5544292183,3391.429299060704,3123.3652655580872
OAS30088_MR_d0093,1281260.4252420375,567631.9995584947,420001.65639038815,3558.655989018396,3346.5726504198824
OAS30089_MR_d0001,1628214.3090428822,625714.6944165615,590340.3428390699,3987.1133245408464,3952.782765958284
OAS30090_MR_d0118,1504611.9004698826,739947.7076975151,542513.8078062768,4390.313497579007,4041.164637821879
OAS30090_MR_d1294,1511396.8328340158,733269.6583420767,546048.4082670354,4369.259698550032,4036.180862178687
OAS30091_MR_d0092,1037548.3445166368,464730.19861294894,377386.9396279565,3069.2653137923085,2850.046358224027
OAS30092_MR_d0636,1360757.6628661128,584333.9800114231,507129.4274425593,3473.0602181554923,3342.6263069158244
OAS30092_MR_d3727,1360742.484053883,568183.2244597662,462029.3229267829,3403.8614800310684,3261.8154372680583
OAS30093_MR_d0056,1295633.2669529924,615302.8633042689,461578.4920625801,3952.3674343520815,3971.893146505072
OAS30093_MR_d0070,1293953.8624947437,617071.2069725129,464936.1922334703,4057.77882607201,3973.453060094012
OAS30093_MR_d1192,1284226.344917827,604058.7613909481,456259.19250813953,3958.954825046454,3923.241037821565
OAS30094_MR_d0140,1144192.942112375,534760.9499075552,392077.58677594445,3695.289929069521,3568.026352416265
OAS30094_MR_d0679,1143802.6026055524,530329.6022208758,389966.3810991356,3593.53503913986,3460.991560772767
OAS30095_MR_d0033,1203133.166035969,519327.0984739704,437558.772767437,3360.6280275744425,3229.0586408241707
OAS30096_MR_d0024,1179281.1147416655,576029.0477177,385665.4359203521,3460.441978443615,3190.0788237792253
OAS30097_MR_d0504,1335470.4331655866,593720.0546846555,495255.145226434,3924.1885670220654,3704.8797924539226
OAS30097_MR_d2551,1323219.6630447176,576567.568520525,474367.7632948559,3785.293831625832,3584.039214273234
OAS30098_MR_d0036,1386767.2163585934,570315.2273873315,472524.894533742,3521.155634240843,3142.8928205217176
OAS30099_MR_d0032,1598531.5450350535,747922.5188092616,596042.3776072352,3704.489793084701,4077.511528597626
OAS30100_MR_d0158,1264386.7909335364,557525.7022910324,404403.6403973111,2691.033173442885,2801.03512893191
OAS30101_MR_d0101,1429188.033351173,585490.1727996155,523199.9515450035,3684.724929354296,3256.1079479865707
OAS30101_MR_d0919,1429997.4594133198,592857.2737259371,523284.1878652088,3691.019536464616,3264.390914923249
OAS30101_MR_d2650,1422074.39615461,574229.8034373615,504133.1973901416,3683.9701070873066,3169.008640186504
OAS30102_MR_d0024,1207406.4265364315,560923.853123823,441582.6984470293,3689.1868783369446,3378.8565717691163
OAS30103_MR_d3306,1257424.953399564,617508.7608096693,427202.82579685614,3448.8383439269696,3337.2895186186734
OAS30103_MR_d4255,1256298.5184496671,626838.3245706337,433701.1220129903,3306.2230220312026,3335.947596204652
OAS30104_MR_d0328,1409692.518497375,671920.9454435628,536814.7319073539,4010.01538103654,3523.370901434393
OAS30105_MR_d0056,1187990.2174143975,556497.9607093766,425444.4164913456,3532.090330629378,3293.17842121023
OAS30106_MR_d2982,1231540.946557641,582275.0715182285,431031.8720529987,3525.583467183837,3358.88266170097
OAS30106_MR_d4675,1240782.9704141512,572553.9031034982,455105.1875611512,3464.030709808968,3263.0674573321503
OAS30107_MR_d0387,1366347.878828957,653332.1410676638,494118.0553333504,3674.8944994802514,3703.9948245252144
OAS30107_MR_d0940,1368240.5076967522,651896.4586341359,492158.8241707597,3654.213651093596,3687.2943180549046
OAS30107_MR_d2765,1357735.9995177672,620805.4942080852,475012.8634650868,3570.4697683111244,3537.5013605019544
OAS30108_MR_d0168,1217707.3403864882,581378.7518742495,448065.2494329746,3525.060849777253,3469.3774617993213
OAS30108_MR_d1062,1217364.5053165867,579000.5274181145,442497.9891252647,3483.590406034364,3370.1187564279926
OAS30108_MR_d2066,1214566.5131881535,567023.655346156,433980.30178043095,3444.57634421314,3327.572451243313
OAS30109_MR_d0270,1291562.8917354636,565234.3129465028,499948.7745262794,3286.019177761527,3136.682377117815
OAS30109_MR_d0432,1300679.474594088,581342.4612913935,501471.0301552884,3254.115113065245,3126.1264057815497
OAS30109_MR_d0997,1297478.988785924,567479.51119374,494859.9039736022,3189.578039913028,3066.815270987107
OAS30109_MR_d2310,1295845.4524746886,560043.6395924168,485603.70561741374,3196.352223106573,2982.100251584652
OAS30109_MR_d2320,1296737.4131005984,559272.40947111,482552.4870034023,3276.0212022504825,2965.5698457653825
OAS30110_MR_d0155,1350640.883100157,519804.4630068077,477056.27478305687,3102.448422193588,3057.120736676608
OAS30111_MR_d0385,1185393.445130751,458417.7772269827,341377.6122557793,2736.705804742033,2623.914504254831
OAS30112_MR_d0091,1717570.1848287487,788799.1477722973,597334.3741193942,4378.544530468222,3983.377681654629
OAS30112_MR_d0098,1710542.6348989585,792077.5553616849,580482.7617708712,4397.904561250477,3958.141033141376
OAS30112_MR_d0259,1729808.925085987,794721.491285262,605692.7758734976,4420.915575056088,4003.858459437892
OAS30112_MR_d1196,1704688.232234754,765224.563496076,578843.0530805185,4395.449300160748,3938.7146598512218
OAS30113_MR_d0894,1605807.0287938437,713619.4228992837,620486.206268627,4308.136193684939,4093.715299209757
OAS30113_MR_d1301,1602776.5824073546,729325.5333410528,597988.8989359599,4288.805363403251,4078.008387828717
OAS30113_MR_d2280,1598675.4055738414,729630.0352655472,592701.7034476369,4296.875672966891,4088.565671040033
OAS30113_MR_d3502,1600373.9295586476,715664.0261028517,593031.0815223744,4261.429296117526,4031.475574245315
OAS30113_MR_d4047,1597024.5246585796,711229.1928632013,585062.5691869754,4246.218494360154,4001.6348278884248
OAS30113_MR_d4437,1590718.910773279,702706.7276250703,577641.278312618,4260.897132861878,4106.9939468177945
OAS30114_MR_d0086,1367701.176065215,557023.3809865096,418698.6152293282,3486.072939976187,2967.1717282719696
OAS30115_MR_d0138,1288327.3532885618,581098.0390062361,443211.4695408884,3621.509147541751,3037.943658182696
OAS30116_MR_d0017,1254038.7558211896,602405.1793818378,442021.1645220404,3891.2317844756767,3659.268734009015
OAS30117_MR_d2034,1553006.337050806,697010.3538054656,568315.2065448745,3743.311679188428,3677.936772340319
OAS30117_MR_d4155,1545327.001590676,688950.4259939328,553367.9001302462,3663.394917425624,3609.1310790458087
OAS30118_MR_d0000,1571398.8749629988,646313.8197378205,528977.3516500441,3965.1700617993697,3707.590883597505
OAS30118_MR_d1663,1580335.2105421994,623667.1920088992,560220.8843834279,4020.117590771697,3659.984245387488
OAS30119_MR_d1209,1392295.1938695002,609010.2820907903,466073.7239254357,3921.029751449581,3731.400832589319
OAS30119_MR_d2415,1411526.1825459406,588822.9920929817,468008.6856437053,3828.573584169348,3720.1216110274095
OAS30119_MR_d3260,1413862.4091096113,587361.1291777724,468493.41054725,3861.3531093295055,3739.785866381618
OAS30119_MR_d3722,1413722.8441708726,572818.0318886616,457934.0075558575,3796.173543188634,3633.083435878024
OAS30120_MR_d0784,1345749.935050265,563567.2093420225,438761.6586125864,2401.996018312592,2172.3370709963565
OAS30121_MR_d0768,1307779.0384590095,587315.2886907611,462282.03660508926,3562.171262737853,3061.877560049193
OAS30121_MR_d2392,1336885.2957595924,571640.2412413033,509830.9738788559,3481.7490197084016,3004.9925976588693
OAS30122_MR_d0136,1636269.7842415376,740373.3516801482,526448.4929005465,4729.737583094759,4111.417442684565
OAS30123_MR_d0122,1566720.988848468,675979.5224153587,550269.3542046647,4305.007533952948,3933.565327650581
OAS30124_MR_d0046,1346306.3863992176,543638.7708389186,472411.51801659225,3747.9643444266094,3222.2392675366145
OAS30125_MR_d0201,1141492.6883800032,511554.10077073,462958.4854033506,3251.949076150848,2995.7225571434715
OAS30126_MR_d1105,1317801.691421809,600436.4159307992,430825.4410247572,4003.146682848348,3747.887478031191
OAS30126_MR_d2361,1317300.0626072565,604492.4451713193,425259.49545745,4018.9244631195097,3795.326997241596
OAS30126_MR_d2849,1316286.2478169384,603308.7750368376,431442.3416706149,3952.618248139326,3675.428692846921
OAS30126_MR_d3465,1310683.279486515,597362.5701660631,414408.2774880925,3941.514025323831,3701.593014005723
OAS30127_MR_d0098,1517869.2018953725,658197.731179726,584668.202090736,4300.714784572129,4106.875719535164
OAS30127_MR_d0110,1517679.262513301,662583.5122074697,577943.6937158761,4324.131621946214,4080.2014524887513
OAS30127_MR_d0837,1517453.5956810324,648658.7596244827,575512.5272739757,4226.22435299766,3940.3322508205774
OAS30128_MR_d0044,1406963.2702939543,548995.6688475731,487831.1567421627,3116.7452577275385,2774.657832653791
OAS30129_MR_d0055,1324224.7296623013,602748.9496996545,459894.9021244251,3431.7059062903354,2856.546449432298
OAS30130_MR_d0025,1333326.0279989012,645253.2377683232,479651.7769943743,3799.007026971179,2441.6977731557445
OAS30131_MR_d0086,1352632.2941640287,670242.5030254741,473058.4312071868,3811.897680594036,3710.004051032728
OAS30131_MR_d0632,1351516.8495801766,666591.8885061052,472673.955484619,3831.322428796127,3686.77251715838
OAS30131_MR_d1901,1364682.9938940138,658849.3953347857,496113.8178346288,3838.112468640319,3677.0440958099584
